ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Confraternização Universal,Confraternização Universal_lower,Confraternização Universal_upper,Dia Nacional de Zumbi e da Consciência Negra,Dia Nacional de Zumbi e da Consciência Negra_lower,Dia Nacional de Zumbi e da Consciência Negra_upper,Dia do Trabalhador,Dia do Trabalhador_lower,Dia do Trabalhador_upper,Finados,Finados_lower,Finados_upper,Independência do Brasil,Independência do Brasil_lower,Independência do Brasil_upper,Natal,Natal_lower,Natal_upper,Nossa Senhora Aparecida,Nossa Senhora Aparecida_lower,Nossa Senhora Aparecida_upper,Proclamação da República,Proclamação da República_lower,Proclamação da República_upper,Sexta-feira Santa,Sexta-feira Santa_lower,Sexta-feira Santa_upper,Tiradentes,Tiradentes_lower,Tiradentes_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-14,767.9941188220083,694.0382000522256,1367.0121027049076,767.9941188220083,767.9941188220083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836404577,274.7186836404577,274.7186836404577,0.0,0.0,0.0,274.7186836404577,274.7186836404577,274.7186836404577,0.0,0.0,0.0,1042.712802462466
2024-06-15,767.7348466628015,52.233614193203834,697.296253830053,767.7348466628015,767.7348466628015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611962693,-389.56429611962693,-389.56429611962693,0.0,0.0,0.0,-389.56429611962693,-389.56429611962693,-389.56429611962693,0.0,0.0,0.0,378.17055054317456
2024-06-16,767.4755745035945,-431.8239722741695,238.01248765410216,767.4755745035945,767.4755745035945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250478966,-854.9723250478966,-854.9723250478966,0.0,0.0,0.0,-854.9723250478966,-854.9723250478966,-854.9723250478966,0.0,0.0,0.0,-87.49675054430202
2024-06-17,767.2163023443876,595.7190609280354,1237.0984709756758,767.2163023443876,767.2163023443876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571666276,164.16061571666276,164.16061571666276,0.0,0.0,0.0,164.16061571666276,164.16061571666276,164.16061571666276,0.0,0.0,0.0,931.3769180610503
2024-06-18,766.9570301851808,720.965210506289,1340.9171631769007,766.9570301851808,766.9570301851808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724898086,264.0150724898086,264.0150724898086,0.0,0.0,0.0,264.0150724898086,264.0150724898086,264.0150724898086,0.0,0.0,0.0,1030.9721026749894
2024-06-19,766.6977580259737,702.3264788503199,1354.3245159176236,766.6977580259737,766.6977580259737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733597187,260.8384733597187,260.8384733597187,0.0,0.0,0.0,260.8384733597187,260.8384733597187,260.8384733597187,0.0,0.0,0.0,1027.5362313856924
2024-06-20,766.4384868948788,729.1243273621212,1384.5193364765532,766.4384868948788,766.4384868948788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759599899,280.8037759599899,280.8037759599899,0.0,0.0,0.0,280.8037759599899,280.8037759599899,280.8037759599899,0.0,0.0,0.0,1047.2422628548686
2024-06-21,766.179215763784,724.4175857884143,1347.9251562310174,766.179215763784,766.179215763784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.71868363988176,274.71868363988176,274.71868363988176,0.0,0.0,0.0,274.71868363988176,274.71868363988176,274.71868363988176,0.0,0.0,0.0,1040.8978994036656
2024-06-22,765.919944632689,52.140341995779345,687.2399791223743,765.919944632689,765.919944632689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.564296120848,-389.564296120848,-389.564296120848,0.0,0.0,0.0,-389.564296120848,-389.564296120848,-389.564296120848,0.0,0.0,0.0,376.35564851184097
2024-06-23,765.660673501594,-415.52808138474495,229.4594605613023,765.660673501594,765.660673501594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250488335,-854.9723250488335,-854.9723250488335,0.0,0.0,0.0,-854.9723250488335,-854.9723250488335,-854.9723250488335,0.0,0.0,0.0,-89.31165154723942
2024-06-24,765.4014023704991,607.345717308844,1257.1734439975205,765.4014023704991,765.4014023704991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571725962,164.16061571725962,164.16061571725962,0.0,0.0,0.0,164.16061571725962,164.16061571725962,164.16061571725962,0.0,0.0,0.0,929.5620180877587
2024-06-25,765.1421312394042,706.3408864118537,1380.1562647541962,765.1421312394042,765.1421312394042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507248942113,264.01507248942113,264.01507248942113,0.0,0.0,0.0,264.01507248942113,264.01507248942113,264.01507248942113,0.0,0.0,0.0,1029.1572037288254
2024-06-26,764.8828601083093,737.6952642468008,1348.5650006276167,764.8828601083093,764.8828601083093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847336023183,260.83847336023183,260.83847336023183,0.0,0.0,0.0,260.83847336023183,260.83847336023183,260.83847336023183,0.0,0.0,0.0,1025.7213334685412
2024-06-27,764.6235889772145,734.0747030517997,1348.0632267995989,764.6235889772145,764.6235889772145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759614174,280.8037759614174,280.8037759614174,0.0,0.0,0.0,280.8037759614174,280.8037759614174,280.8037759614174,0.0,0.0,0.0,1045.4273649386319
2024-06-28,764.3643178461195,722.4145555308161,1374.3241421245077,764.3643178461195,764.3643178461195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836393058,274.7186836393058,274.7186836393058,0.0,0.0,0.0,274.7186836393058,274.7186836393058,274.7186836393058,0.0,0.0,0.0,1039.0830014854255
2024-06-29,764.1050467150245,53.64048012693888,699.1112449123789,764.0483268711919,764.1050467150245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.5642961171988,-389.5642961171988,-389.5642961171988,0.0,0.0,0.0,-389.5642961171988,-389.5642961171988,-389.5642961171988,0.0,0.0,0.0,374.5407505978257
2024-06-30,763.8457755839296,-413.96075314334416,203.6229063226938,763.4891403450745,763.8457755839296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250486524,-854.9723250486524,-854.9723250486524,0.0,0.0,0.0,-854.9723250486524,-854.9723250486524,-854.9723250486524,0.0,0.0,0.0,-91.12654946472276
2024-07-01,763.5865044528347,602.1606202886638,1229.6115207129394,762.8848061148427,763.7315370276324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571782097,164.16061571782097,164.16061571782097,0.0,0.0,0.0,164.16061571782097,164.16061571782097,164.16061571782097,0.0,0.0,0.0,927.7471201706556
2024-07-02,763.3272333217399,715.7592438581402,1354.5236345953695,762.0933320486114,763.7607254600005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724894462,264.0150724894462,264.0150724894462,0.0,0.0,0.0,264.0150724894462,264.0150724894462,264.0150724894462,0.0,0.0,0.0,1027.3423058111862
2024-07-03,763.067962190645,702.0075803499826,1370.8273425713408,761.233777870313,763.6901632442443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847336074484,260.83847336074484,260.83847336074484,0.0,0.0,0.0,260.83847336074484,260.83847336074484,260.83847336074484,0.0,0.0,0.0,1023.9064355513898
2024-07-04,762.80869105955,748.3233294785872,1384.890384499157,760.446027566047,763.7962140897556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759597,280.8037759597,280.8037759597,0.0,0.0,0.0,280.8037759597,280.8037759597,280.8037759597,0.0,0.0,0.0,1043.61246701925
2024-07-05,762.5494199284551,712.9930661493972,1355.3985429391473,759.5805446001547,763.9431648435717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836387298,274.7186836387298,274.7186836387298,0.0,0.0,0.0,274.7186836387298,274.7186836387298,274.7186836387298,0.0,0.0,0.0,1037.2681035671849
2024-07-06,762.2901487973601,44.765009873756284,691.8050173937346,758.8849478759183,764.3056463543242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611841986,-389.56429611841986,-389.56429611841986,0.0,0.0,0.0,-389.56429611841986,-389.56429611841986,-389.56429611841986,0.0,0.0,0.0,372.7258526789402
2024-07-07,762.0308776662654,-401.0704955569168,229.39397012343883,757.9334184325061,764.8540919728043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.972325047995,-854.972325047995,-854.972325047995,0.0,0.0,0.0,-854.972325047995,-854.972325047995,-854.972325047995,0.0,0.0,0.0,-92.94144738172963
2024-07-08,761.7716065351703,598.4451380025894,1255.6812578327194,756.9682864671115,765.2130435181259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571845324,164.16061571845324,164.16061571845324,0.0,0.0,0.0,164.16061571845324,164.16061571845324,164.16061571845324,0.0,0.0,0.0,925.9322222536236
2024-07-09,761.5123354040754,691.0619921077329,1321.3602348291238,755.8781641650475,765.5040939144054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507249026275,264.01507249026275,264.01507249026275,0.0,0.0,0.0,264.01507249026275,264.01507249026275,264.01507249026275,0.0,0.0,0.0,1025.5274078943382
2024-07-10,761.2530642729805,704.4143138385874,1316.6072029549966,754.5812764211688,766.1602195690202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733597006,260.8384733597006,260.8384733597006,0.0,0.0,0.0,260.8384733597006,260.8384733597006,260.8384733597006,0.0,0.0,0.0,1022.0915376326811
2024-07-11,760.9937931418856,719.9729781184554,1365.5327939477438,753.4138351780188,766.669309717736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759601368,280.8037759601368,280.8037759601368,0.0,0.0,0.0,280.8037759601368,280.8037759601368,280.8037759601368,0.0,0.0,0.0,1041.7975691020224
2024-07-12,760.7345220107908,713.8296775825655,1347.4430927369954,752.070368953423,767.4240124145792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836391602,274.7186836391602,274.7186836391602,0.0,0.0,0.0,274.7186836391602,274.7186836391602,274.7186836391602,0.0,0.0,0.0,1035.453205649951
2024-07-13,760.4752508796957,44.08765090489396,712.2616992178295,750.6604045007296,768.3387659376447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611881805,-389.56429611881805,-389.56429611881805,0.0,0.0,0.0,-389.56429611881805,-389.56429611881805,-389.56429611881805,0.0,0.0,0.0,370.9109547608777
2024-07-14,760.2159797486008,-409.2882305919044,236.8177931187837,749.2884255567585,769.5619930262689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250473376,-854.9723250473376,-854.9723250473376,0.0,0.0,0.0,-854.9723250473376,-854.9723250473376,-854.9723250473376,0.0,0.0,0.0,-94.75634529873673
2024-07-15,759.9567086175059,604.2569289979759,1233.4591972643066,747.8055040856786,770.2872283648805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571577205,164.16061571577205,164.16061571577205,0.0,0.0,0.0,164.16061571577205,164.16061571577205,164.16061571577205,0.0,0.0,0.0,924.117324333278
2024-07-16,759.697437486411,707.6128523764963,1347.3038148045823,746.5798159814653,771.0787372929393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724902878,264.0150724902878,264.0150724902878,0.0,0.0,0.0,264.0150724902878,264.0150724902878,264.0150724902878,0.0,0.0,0.0,1023.7125099766988
2024-07-17,759.4381663553162,670.3710216083674,1324.5248775293096,745.6188680163277,771.3774543404115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847336021375,260.83847336021375,260.83847336021375,0.0,0.0,0.0,260.83847336021375,260.83847336021375,260.83847336021375,0.0,0.0,0.0,1020.2766397155299
2024-07-18,759.1788952242213,727.4725958110172,1364.4659706517216,744.4503960100157,772.004623467327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759595829,280.8037759595829,280.8037759595829,0.0,0.0,0.0,280.8037759595829,280.8037759595829,280.8037759595829,0.0,0.0,0.0,1039.982671183804
2024-07-19,758.9196240931263,705.4715693613964,1343.8497967157605,742.9635844019871,772.8619113996835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836375777,274.7186836375777,274.7186836375777,0.0,0.0,0.0,274.7186836375777,274.7186836375777,274.7186836375777,0.0,0.0,0.0,1033.6383077307041
2024-07-20,758.6603529620313,48.335776594798844,702.8207544963401,741.642644768704,773.6622985675339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.5642961159918,-389.5642961159918,-389.5642961159918,0.0,0.0,0.0,-389.5642961159918,-389.5642961159918,-389.5642961159918,0.0,0.0,0.0,369.0960568460395
2024-07-21,758.4010818309365,-413.15793235300794,186.62988434232258,740.2233504192195,774.8276112734882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250476329,-854.9723250476329,-854.9723250476329,0.0,0.0,0.0,-854.9723250476329,-854.9723250476329,-854.9723250476329,0.0,0.0,0.0,-96.57124321669642
2024-07-22,758.1418106998416,602.0522830043684,1248.8142530945604,738.9192050522913,775.8091510977199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571636885,164.16061571636885,164.16061571636885,0.0,0.0,0.0,164.16061571636885,164.16061571636885,164.16061571636885,0.0,0.0,0.0,922.3024264162104
2024-07-23,757.8825395687467,688.1661380871279,1352.702652496107,737.6511014318085,776.8145293953653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724899005,264.0150724899005,264.0150724899005,0.0,0.0,0.0,264.0150724899005,264.0150724899005,264.0150724899005,0.0,0.0,0.0,1021.8976120586472
2024-07-24,757.6232684376517,710.2351561755848,1343.8278688368482,736.198604440023,778.2369170982057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733599481,260.8384733599481,260.8384733599481,0.0,0.0,0.0,260.8384733599481,260.8384733599481,260.8384733599481,0.0,0.0,0.0,1018.4617417975999
2024-07-25,757.3639973065568,711.0211732904866,1345.2763490568923,734.27886118487,779.7744341997327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759590289,280.8037759590289,280.8037759590289,0.0,0.0,0.0,280.8037759590289,280.8037759590289,280.8037759590289,0.0,0.0,0.0,1038.1677732655858
2024-07-26,757.1047261754619,692.6675420143505,1348.1009245511964,732.6108512002929,780.6048138457705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836399187,274.7186836399187,274.7186836399187,0.0,0.0,0.0,274.7186836399187,274.7186836399187,274.7186836399187,0.0,0.0,0.0,1031.8234098153807
2024-07-27,756.845455044367,57.621860600788125,692.7999934102083,730.5967365977733,781.4403327403512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611638987,-389.56429611638987,-389.56429611638987,0.0,0.0,0.0,-389.56429611638987,-389.56429611638987,-389.56429611638987,0.0,0.0,0.0,367.2811589279771
2024-07-28,756.5861839132722,-413.6080157081672,213.72599872607645,729.2605959671642,782.7993865723514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250469754,-854.9723250469754,-854.9723250469754,0.0,0.0,0.0,-854.9723250469754,-854.9723250469754,-854.9723250469754,0.0,0.0,0.0,-98.38614113370318
2024-07-29,756.3269127821771,614.4488018144026,1244.6634424952201,727.0915966904871,783.575166972766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571693027,164.16061571693027,164.16061571693027,0.0,0.0,0.0,164.16061571693027,164.16061571693027,164.16061571693027,0.0,0.0,0.0,920.4875284991074
2024-07-30,756.0676416510822,664.1962789323603,1356.1091719216265,726.0757551109323,784.5235434251015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507248992556,264.01507248992556,264.01507248992556,0.0,0.0,0.0,264.01507248992556,264.01507248992556,264.01507248992556,0.0,0.0,0.0,1020.0827141410077
2024-07-31,755.8083705199873,687.2160282960542,1338.1139753775835,724.3683941021683,785.408406019351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733601691,260.8384733601691,260.8384733601691,0.0,0.0,0.0,260.8384733601691,260.8384733601691,260.8384733601691,0.0,0.0,0.0,1016.6468438801564
2024-08-01,755.5490993888925,706.0306674728009,1361.1790762748644,722.4657389403334,786.9228052670397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377596045633,280.80377596045633,280.80377596045633,0.0,0.0,0.0,280.80377596045633,280.80377596045633,280.80377596045633,0.0,0.0,0.0,1036.3528753493488
2024-08-02,755.2898282577976,701.1290642673328,1362.7541536678355,720.9294105729692,788.6264875919131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836383362,274.7186836383362,274.7186836383362,0.0,0.0,0.0,274.7186836383362,274.7186836383362,274.7186836383362,0.0,0.0,0.0,1030.0085118961338
2024-08-03,755.0305571267027,44.44459256483686,669.0626589310749,718.8835790722976,790.1794762121642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611761104,-389.56429611761104,-389.56429611761104,0.0,0.0,0.0,-389.56429611761104,-389.56429611761104,-389.56429611761104,0.0,0.0,0.0,365.4662610090916
2024-08-04,754.7712859956077,-426.3651965092505,208.23566874283074,717.3367867397318,791.5051285064587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250467943,-854.9723250467943,-854.9723250467943,0.0,0.0,0.0,-854.9723250467943,-854.9723250467943,-854.9723250467943,0.0,0.0,0.0,-100.20103905118651
2024-08-05,754.5120148645127,587.3870188850146,1230.7772910441558,715.7712107756087,792.9027740033237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1606157174916,164.1606157174916,164.1606157174916,0.0,0.0,0.0,164.1606157174916,164.1606157174916,164.1606157174916,0.0,0.0,0.0,918.6726305820043
2024-08-06,754.2527437334179,697.2955449869606,1340.0039416559218,713.5265546474128,794.3585811696407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724895381,264.0150724895381,264.0150724895381,0.0,0.0,0.0,264.0150724895381,264.0150724895381,264.0150724895381,0.0,0.0,0.0,1018.2678162229561
